Country,Satellite Altimetry Year,Satellite Altimetry
Canada,1992.4166,
Canada,1992.5,
Canada,1992.5834,
Canada,1992.6666,
Canada,1992.75,67.02653
Canada,1992.8334,51.383477
Canada,1992.9166,43.549202
Canada,1993,3.622988
Canada,1993.0834,22.133777
Canada,1993.1666,-37.689574
Canada,1993.25,-5.193948
Canada,1993.3334,-2.365707
Canada,1993.4166,-0.262105
Canada,1993.5,9.4041
Canada,1993.5834,36.825743
Canada,1993.6666,64.9051
Canada,1993.75,72.33101
Canada,1993.8334,46.813462
Canada,1993.9166,15.6687
Canada,1994,20.429036
Canada,1994.0834,19.951466
Canada,1994.1666,-40.513527
Canada,1994.25,-23.136599
Canada,1994.3334,10.633164
Canada,1994.4166,-29.05157
Canada,1994.5,-3.186658
Canada,1994.5834,39.23956
Canada,1994.6666,60.241293
Canada,1994.75,68.225086
Canada,1994.8334,59.062026
Canada,1994.9166,-2.284923
Canada,1995,-6.081359
Canada,1995.0834,-20.972295
Canada,1995.1666,-44.75026
Canada,1995.25,-26.307901
Canada,1995.3334,-6.808382
Canada,1995.4166,-8.808996
Canada,1995.5,-1.887263
Canada,1995.5834,30.767132
Canada,1995.6666,55.218086
Canada,1995.75,72.16002
Canada,1995.8334,73.30251
Canada,1995.9166,54.387566
Canada,1996,26.555372
Canada,1996.0834,-2.004396
Canada,1996.1666,-6.652697
Canada,1996.25,2.274545
Canada,1996.3334,6.028816
Canada,1996.4166,-17.346822
Canada,1996.5,23.77268
Canada,1996.5834,43.660514
Canada,1996.6666,60.008448
Canada,1996.75,74.063845
Canada,1996.8334,75.1261
Canada,1996.9166,40.700033
Canada,1997,59.962977
Canada,1997.0834,7.438533
Canada,1997.1666,1.841541
Canada,1997.25,-36.005605
Canada,1997.3334,2.217812
Canada,1997.4166,8.618373
Canada,1997.5,6.411907
Canada,1997.5834,34.16904
Canada,1997.6666,62.61859
Canada,1997.75,76.62966
Canada,1997.8334,53.396486
Canada,1997.9166,37.316553
Canada,1998,35.114482
Canada,1998.0834,7.757982
Canada,1998.1666,-19.121496
Canada,1998.25,-25.601525
Canada,1998.3334,-21.234723
Canada,1998.4166,-4.547483
Canada,1998.5,12.727146
Canada,1998.5834,25.523694
Canada,1998.6666,52.613866
Canada,1998.75,52.834123
Canada,1998.8334,51.209938
Canada,1998.9166,32.38608
Canada,1999,13.756733
Canada,1999.0834,-13.76191
Canada,1999.1666,-33.4317
Canada,1999.25,-29.191054
Canada,1999.3334,-56.557033
Canada,1999.4166,-37.438244
Canada,1999.5,2.248033
Canada,1999.5834,22.71815
Canada,1999.6666,29.640442
Canada,1999.75,50.445132
Canada,1999.8334,34.586966
Canada,1999.9166,13.62331
Canada,2000,-3.150044
Canada,2000.0834,-0.849079
Canada,2000.1666,-16.020626
Canada,2000.25,-7.428028
Canada,2000.3334,-42.579956
Canada,2000.4166,-22.453342
Canada,2000.5,-5.432258
Canada,2000.5834,9.904509
Canada,2000.6666,30.36175
Canada,2000.75,28.951246
Canada,2000.8334,24.027325
Canada,2000.9166,42.074885
Canada,2001,8.005598
Canada,2001.0834,-22.322658
Canada,2001.1666,-20.850541
Canada,2001.25,-51.25226
Canada,2001.3334,-55.00638
Canada,2001.4166,-29.38373
Canada,2001.5,-2.566692
Canada,2001.5834,5.529096
Canada,2001.6666,42.679705
Canada,2001.75,61.411936
Canada,2001.8334,32.249637
Canada,2001.9166,21.249594
Canada,2002,14.783121
Canada,2002.0834,3.396563
Canada,2002.1666,-24.916422
Canada,2002.25,-48.443936
Canada,2002.3334,-34.321774
Canada,2002.4166,-41.45647
Canada,2002.5,-1.93883
Canada,2002.5834,13.941405
Canada,2002.6666,52.75098
Canada,2002.75,58.726422
Canada,2002.8334,36.50542
Canada,2002.9166,40.698156
Canada,2003,22.31906
Canada,2003.0834,-16.160525
Canada,2003.1666,0.331102
Canada,2003.25,-7.754563
Canada,2003.3334,-37.664898
Canada,2003.4166,3.128967
Canada,2003.5,20.234669
Canada,2003.5834,45.476712
Canada,2003.6666,66.01097
Canada,2003.75,63.41064
Canada,2003.8334,54.606166
Canada,2003.9166,26.261693
Canada,2004,5.079598
Canada,2004.0834,-15.575242
Canada,2004.1666,-38.540896
Canada,2004.25,-50.990496
Canada,2004.3334,-18.976728
Canada,2004.4166,-10.927147
Canada,2004.5,-26.00319
Canada,2004.5834,14.179231
Canada,2004.6666,23.73567
Canada,2004.75,33.52168
Canada,2004.8334,18.170236
Canada,2004.9166,5.079159
Canada,2005,-9.662693
Canada,2005.0834,-21.012133
Canada,2005.1666,-26.677275
Canada,2005.25,-27.55925
Canada,2005.3334,-44.078916
Canada,2005.4166,-40.928975
Canada,2005.5,-14.890934
Canada,2005.5834,11.177514
Canada,2005.6666,29.090732
Canada,2005.75,29.257905
Canada,2005.8334,17.537573
Canada,2005.9166,6.059813
Canada,2006,-36.07522
Canada,2006.0834,-37.76813
Canada,2006.1666,-61.171744
Canada,2006.25,-70.64501
Canada,2006.3334,-51.99469
Canada,2006.4166,-46.311565
Canada,2006.5,-4.557574
Canada,2006.5834,3.824791
Canada,2006.6666,27.629113
Canada,2006.75,70.227966
Canada,2006.8334,-4.462728
Canada,2006.9166,0.155965
Canada,2007,-12.803705
Canada,2007.0834,-31.040804
Canada,2007.1666,-52.109413
Canada,2007.25,-39.89312
Canada,2007.3334,-44.653106
Canada,2007.4166,-29.287767
Canada,2007.5,-1.838716
Canada,2007.5834,8.047668
Canada,2007.6666,38.117126
Canada,2007.75,41.737515
Canada,2007.8334,3.750588
Canada,2007.9166,-8.16974
Canada,2008,-15.169161
Canada,2008.0834,-26.436804
Canada,2008.1666,-64.09385
Canada,2008.25,-35.403617
Canada,2008.3334,-21.087794
Canada,2008.4166,-36.49087
Canada,2008.5,-12.277075
Canada,2008.5834,-7.560764
Canada,2008.6666,8.506807
Canada,2008.75,10.482658
Canada,2008.8334,23.925448
Canada,2008.9166,-3.690167
Canada,2009,-24.574662
Canada,2009.0834,-23.99441
Canada,2009.1666,-53.357787
Canada,2009.25,-57.251867
Canada,2009.3334,-38.623992
Canada,2009.4166,-23.030462
Canada,2009.5,-0.593544
Canada,2009.5834,11.950373
Canada,2009.6666,28.94602
Canada,2009.75,41.128375
Canada,2009.8334,13.941775
Canada,2009.9166,54.361053
Canada,2010,-1.186229
Canada,2010.0834,-14.25162
Canada,2010.1666,-24.34614
Canada,2010.25,-22.480164
Canada,2010.3334,-30.147178
Canada,2010.4166,-30.406915
Canada,2010.5,-4.693079
Canada,2010.5834,20.349216
Canada,2010.6666,44.095375
Canada,2010.75,51.00346
Canada,2010.8334,36.346585
Canada,2010.9166,24.56688
Canada,2011,0.771332
Canada,2011.0834,-30.310232
Canada,2011.1666,-52.856337
Canada,2011.25,-82.18838
Canada,2011.3334,-65.78733
Canada,2011.4166,-34.32952
Canada,2011.5,-18.938318
Canada,2011.5834,1.102192
Canada,2011.6666,6.750485
Canada,2011.75,21.99872
Canada,2011.8334,3.877137
Canada,2011.9166,-20.59759
Canada,2012,-33.71728
Canada,2012.0834,-44.42786
Canada,2012.1666,-62.237605
Canada,2012.25,-46.713054
Canada,2012.3334,-61.73934
Canada,2012.4166,-30.121822
Canada,2012.5,-18.819124
Canada,2012.5834,15.525113
Canada,2012.6666,23.757545
Canada,2012.75,49.711727
Canada,2012.8334,24.095373
Canada,2012.9166,14.115599
Canada,2013,-20.566767
Canada,2013.0834,-46.488017
Canada,2013.1666,-11.150209
Canada,2013.25,-38.716365
Canada,2013.3334,-62.743485
Canada,2013.4166,-36.676355
Canada,2013.5,6.601771
Canada,2013.5834,14.48567
Canada,2013.6666,25.089033
Canada,2013.75,41.91172
Canada,2013.8334,32.305703
Canada,2013.9166,-7.264698
Canada,2014,-23.826946
Canada,2014.0834,-59.79596
Canada,2014.1666,-39.690215
Canada,2014.25,-34.035526
Canada,2014.3334,-53.772334
Canada,2014.4166,-32.41059
Canada,2014.5,-1.838721
Canada,2014.5834,13.945547
Canada,2014.6666,39.063685
Canada,2014.75,47.25825
Canada,2014.8334,43.716013
Canada,2014.9166,-4.947814
Canada,2015,-36.914267
Canada,2015.0834,-34.55297
Canada,2015.1666,-39.70518
Canada,2015.25,-50.266698
Canada,2015.3334,-49.32357
Canada,2015.4166,-32.00586
Canada,2015.5,-0.567398
Canada,2015.5834,13.340182
Canada,2015.6666,25.29169
Canada,2015.75,46.35201
Canada,2015.8334,3.61827
Canada,2015.9166,-14.628852
Canada,2016,-19.696929
Canada,2016.0834,-52.84898
Canada,2016.1666,-61.360758
Canada,2016.25,-33.896673
Canada,2016.3334,-57.524588
Canada,2016.4166,-48.087943
Canada,2016.5,-21.22583
Canada,2016.5834,-2.243868
Canada,2016.6666,12.852869
Canada,2016.75,31.42511
Canada,2016.8334,1.910263
Canada,2016.9166,-2.207672
Canada,2017,-50.583746
Canada,2017.0834,-65.28852
Canada,2017.1666,-76.74051
Canada,2017.25,-57.95159
Canada,2017.3334,-51.4293
Canada,2017.4166,-51.656786
Canada,2017.5,-18.213164
Canada,2017.5834,-0.4661
Canada,2017.6666,12.236192
Canada,2017.75,21.594927
Canada,2017.8334,27.481131
Canada,2017.9166,2.42508
Canada,2018,-10.252555
Canada,2018.0834,-74.090846
Canada,2018.1666,-53.307828
Canada,2018.25,-65.44769
Canada,2018.3334,-58.786683
Canada,2018.4166,-53.727068
Canada,2018.5,-18.905386
Canada,2018.5834,-4.06541
Canada,2018.6666,30.152105
Canada,2018.75,16.925786
Canada,2018.8334,39.499883
Canada,2018.9166,-3.363707
Canada,2019,-17.429866
Canada,2019.0834,-40.939555
Canada,2019.1666,-50.024945
Canada,2019.25,-44.647243
Canada,2019.3334,-35.712
Canada,2019.4166,-29.04412
Canada,2019.5,1.928514
Canada,2019.5834,12.63691
Canada,2019.6666,22.994615
Canada,2019.75,40.017463
Canada,2019.8334,31.760532
Canada,2019.9166,8.05013
Canada,2020,-20.579992
Canada,2020.0834,-73.12985
Canada,2020.1666,-63.685365
Canada,2020.25,-45.961633
Canada,2020.3334,-55.069026
Canada,2020.4166,-33.753924
Canada,2020.5,-23.666102
Canada,2020.5834,-2.142151
Canada,2020.6666,23.52813
Canada,2020.75,22.510031
Canada,2020.8334,14.725315
Canada,2020.9166,17.202703
Canada,2021,-15.61499
Canada,2021.0834,-21.851944
Canada,2021.1666,-60.881663
Canada,2021.25,-41.415535
Canada,2021.3334,-53.21292
Canada,2021.4166,-31.153275
Canada,2021.5,-17.00681
Canada,2021.5834,9.784589
Canada,2021.6666,19.140687
Canada,2021.75,34.648456
Canada,2021.8334,25.859645
Canada,2021.9166,7.360472
Canada,2022,-22.150561
Canada,2022.0834,-49.69685
Canada,2022.1666,-45.031235
Canada,2022.25,-52.92007
Canada,2022.3334,-34.829877
Canada,2022.4166,-24.762444
Canada,2022.5,-15.611855
Canada,2022.5834,1.666164
Canada,2022.6666,24.80506
Canada,2022.75,25.926428
Canada,2022.8334,38.154475
Canada,2022.9166,28.596299
Canada,2023,-12.813497
Canada,2023.0834,-31.51119
Canada,2023.1666,-42.67743
Canada,2023.25,-37.22495
Canada,2023.3334,-55.2585
Canada,2023.4166,-45.90475
Canada,2023.5,-21.21917
Canada,2023.5834,-4.763736
Canada,2023.6666,8.284425
Canada,2023.75,45.24221
Canada,2023.8334,30.10924
Canada,2023.9166,-0.435706
Canada,2024,-16.817268
Canada,2024.0834,-31.67552
Canada,2024.1666,-39.740916
Canada,2024.25,-27.920768
Canada,2024.3334,-33.942256
Canada,2024.4166,-29.390508
Canada,2024.5,-13.127595
Canada,2024.5834,25.016138
Canada,2024.6666,45.4877
Canada,2024.75,43.239232
Canada,2024.8334,16.256347
Canada,2024.9166,13.260321
Cape Verde,1992.0834,
Cape Verde,1992.1666,
Cape Verde,1992.25,
Cape Verde,1992.3334,
Cape Verde,1992.4166,
Cape Verde,1992.5,
Cape Verde,1992.5834,
Cape Verde,1992.6666,
Cape Verde,1992.75,-18.205198
Cape Verde,1992.8334,-20.34733
Cape Verde,1992.9166,-36.644347
Cape Verde,1993,-56.537498
Cape Verde,1993.0834,-68.53645
Cape Verde,1993.1666,-68.46085
Cape Verde,1993.25,-67.142345
Cape Verde,1993.3334,-53.82541
Cape Verde,1993.4166,-61.6937
Cape Verde,1993.5,-51.392347
Cape Verde,1993.5834,-47.167398
Cape Verde,1993.6666,-37.32432
Cape Verde,1993.75,-17.211594
Cape Verde,1993.8334,-4.02869
Cape Verde,1993.9166,-16.219176
Cape Verde,1994,-49.6684
Cape Verde,1994.0834,-65.224156
Cape Verde,1994.1666,-79.683885
Cape Verde,1994.25,-78.47661
Cape Verde,1994.3334,-53.836357
Cape Verde,1994.4166,-66.74277
Cape Verde,1994.5,-70.75804
Cape Verde,1994.5834,-63.91371
Cape Verde,1994.6666,-44.965953
Cape Verde,1994.75,-30.241564
Cape Verde,1994.8334,-22.237344
Cape Verde,1994.9166,-28.24986
Cape Verde,1995,-48.79541
Cape Verde,1995.0834,-72.63083
Cape Verde,1995.1666,-73.702864
Cape Verde,1995.25,-54.93591
Cape Verde,1995.3334,-37.52186
Cape Verde,1995.4166,-43.463644
Cape Verde,1995.5,-36.562994
Cape Verde,1995.5834,-22.12922
Cape Verde,1995.6666,-32.488823
Cape Verde,1995.75,-5.861945
Cape Verde,1995.8334,12.547114
Cape Verde,1995.9166,13.183788
Cape Verde,1996,-3.930744
Cape Verde,1996.0834,-29.603511
Cape Verde,1996.1666,-37.497595
Cape Verde,1996.25,-40.66834
Cape Verde,1996.3334,-19.392967
Cape Verde,1996.4166,-25.269417
Cape Verde,1996.5,-11.729561
Cape Verde,1996.5834,-24.517752
Cape Verde,1996.6666,-21.139782
Cape Verde,1996.75,6.898747
Cape Verde,1996.8334,8.151357
Cape Verde,1996.9166,-3.488328
Cape Verde,1997,3.151633
Cape Verde,1997.0834,-24.094142
Cape Verde,1997.1666,-34.51614
Cape Verde,1997.25,-44.93878
Cape Verde,1997.3334,-22.66253
Cape Verde,1997.4166,-32.358833
Cape Verde,1997.5,-47.612946
Cape Verde,1997.5834,-35.881203
Cape Verde,1997.6666,-23.881944
Cape Verde,1997.75,-7.828095
Cape Verde,1997.8334,12.304995
Cape Verde,1997.9166,-17.376509
Cape Verde,1998,-22.228792
Cape Verde,1998.0834,-30.023502
Cape Verde,1998.1666,-25.920128
Cape Verde,1998.25,-22.908717
Cape Verde,1998.3334,-29.061953
Cape Verde,1998.4166,-22.32843
Cape Verde,1998.5,-13.669617
Cape Verde,1998.5834,-24.777962
Cape Verde,1998.6666,-7.466511
Cape Verde,1998.75,-6.257662
Cape Verde,1998.8334,0.510655
Cape Verde,1998.9166,-11.840416
Cape Verde,1999,-43.030106
Cape Verde,1999.0834,-52.2195
Cape Verde,1999.1666,-54.272234
Cape Verde,1999.25,-53.305123
Cape Verde,1999.3334,-57.995133
Cape Verde,1999.4166,-46.511903
Cape Verde,1999.5,-51.922005
Cape Verde,1999.5834,-44.117086
Cape Verde,1999.6666,-35.41928
Cape Verde,1999.75,-21.924123
Cape Verde,1999.8334,-2.828902
Cape Verde,1999.9166,-6.305047
Cape Verde,2000,-31.25862
Cape Verde,2000.0834,-49.14164
Cape Verde,2000.1666,-46.618324
Cape Verde,2000.25,-26.624082
Cape Verde,2000.3334,-33.12337
Cape Verde,2000.4166,-33.92049
Cape Verde,2000.5,-32.073304
Cape Verde,2000.5834,-23.138994
Cape Verde,2000.6666,-6.707647
Cape Verde,2000.75,-2.096908
Cape Verde,2000.8334,14.860256
Cape Verde,2000.9166,10.763872
Cape Verde,2001,-14.844785
Cape Verde,2001.0834,-26.19139
Cape Verde,2001.1666,-41.3145
Cape Verde,2001.25,-54.648023
Cape Verde,2001.3334,-37.0347
Cape Verde,2001.4166,-37.917145
Cape Verde,2001.5,-31.6058
Cape Verde,2001.5834,-27.833968
Cape Verde,2001.6666,-0.561959
Cape Verde,2001.75,30.007219
Cape Verde,2001.8334,42.611916
Cape Verde,2001.9166,32.34811
Cape Verde,2002,25.1877
Cape Verde,2002.0834,27.291968
Cape Verde,2002.1666,7.891253
Cape Verde,2002.25,-14.444267
Cape Verde,2002.3334,-20.277467
Cape Verde,2002.4166,-35.053793
Cape Verde,2002.5,-29.042874
Cape Verde,2002.5834,-22.16673
Cape Verde,2002.6666,-3.465346
Cape Verde,2002.75,17.235802
Cape Verde,2002.8334,11.607755
Cape Verde,2002.9166,6.139845
Cape Verde,2003,-19.299438
Cape Verde,2003.0834,-27.072188
Cape Verde,2003.1666,-32.954805
Cape Verde,2003.25,-38.330823
Cape Verde,2003.3334,-19.55817
Cape Verde,2003.4166,-16.207933
Cape Verde,2003.5,-15.341477
Cape Verde,2003.5834,-14.817956
Cape Verde,2003.6666,-5.636118
Cape Verde,2003.75,17.823301
Cape Verde,2003.8334,31.694878
Cape Verde,2003.9166,15.388294
Cape Verde,2004,15.769552
Cape Verde,2004.0834,-0.682706
Cape Verde,2004.1666,-2.105123
Cape Verde,2004.25,-26.18349
Cape Verde,2004.3334,-18.181903
Cape Verde,2004.4166,-5.182416
Cape Verde,2004.5,-12.20056
Cape Verde,2004.5834,5.996599
Cape Verde,2004.6666,12.616115
Cape Verde,2004.75,37.39631
Cape Verde,2004.8334,46.816994
Cape Verde,2004.9166,28.055785
Cape Verde,2005,19.915137
Cape Verde,2005.0834,-9.277785
Cape Verde,2005.1666,2.719855
Cape Verde,2005.25,-5.974474
Cape Verde,2005.3334,-7.023892
Cape Verde,2005.4166,3.043746
Cape Verde,2005.5,3.988271
Cape Verde,2005.5834,-0.135476
Cape Verde,2005.6666,-3.329092
Cape Verde,2005.75,19.839339
Cape Verde,2005.8334,32.164812
Cape Verde,2005.9166,34.87052
Cape Verde,2006,14.055915
Cape Verde,2006.0834,-5.732932
Cape Verde,2006.1666,-15.433529
Cape Verde,2006.25,-16.481899
Cape Verde,2006.3334,-12.442528
Cape Verde,2006.4166,-16.395675
Cape Verde,2006.5,5.246496
Cape Verde,2006.5834,0.980686
Cape Verde,2006.6666,10.0025
Cape Verde,2006.75,34.02689
Cape Verde,2006.8334,28.538238
Cape Verde,2006.9166,30.607183
Cape Verde,2007,-4.311356
Cape Verde,2007.0834,-16.912816
Cape Verde,2007.1666,-31.34981
Cape Verde,2007.25,-29.276049
Cape Verde,2007.3334,-22.506172
Cape Verde,2007.4166,-6.268542
Cape Verde,2007.5,-8.720143
Cape Verde,2007.5834,-9.544373
Cape Verde,2007.6666,-3.927824
Cape Verde,2007.75,13.609215
Cape Verde,2007.8334,19.44276
Cape Verde,2007.9166,16.247824
Cape Verde,2008,-8.669855
Cape Verde,2008.0834,-27.400922
Cape Verde,2008.1666,-27.506793
Cape Verde,2008.25,-10.657822
Cape Verde,2008.3334,-1.414115
Cape Verde,2008.4166,-0.0899
Cape Verde,2008.5,-1.418723
Cape Verde,2008.5834,-10.255422
Cape Verde,2008.6666,9.925361
Cape Verde,2008.75,20.12938
Cape Verde,2008.8334,47.473244
Cape Verde,2008.9166,32.6763
Cape Verde,2009,-1.129511
Cape Verde,2009.0834,-12.361632
Cape Verde,2009.1666,-11.730613
Cape Verde,2009.25,-17.337013
Cape Verde,2009.3334,-6.797218
Cape Verde,2009.4166,-5.72571
Cape Verde,2009.5,5.128397
Cape Verde,2009.5834,8.037846
Cape Verde,2009.6666,2.54586
Cape Verde,2009.75,41.834157
Cape Verde,2009.8334,44.551563
Cape Verde,2009.9166,49.540363
Cape Verde,2010,26.535181
Cape Verde,2010.0834,29.579686
Cape Verde,2010.1666,33.603996
Cape Verde,2010.25,28.09357
Cape Verde,2010.3334,31.23582
Cape Verde,2010.4166,41.68419
Cape Verde,2010.5,38.28227
Cape Verde,2010.5834,41.590177
Cape Verde,2010.6666,36.028817
Cape Verde,2010.75,56.05371
Cape Verde,2010.8334,67.59769
Cape Verde,2010.9166,80.627955
Cape Verde,2011,56.603655
Cape Verde,2011.0834,38.674805
Cape Verde,2011.1666,29.886974
Cape Verde,2011.25,26.866836
Cape Verde,2011.3334,25.729273
Cape Verde,2011.4166,35.106927
Cape Verde,2011.5,40.576857
Cape Verde,2011.5834,42.654805
Cape Verde,2011.6666,47.48869
Cape Verde,2011.75,70.61244
Cape Verde,2011.8334,77.40115
Cape Verde,2011.9166,66.84228
Cape Verde,2012,10.941232
Cape Verde,2012.0834,-13.966527
Cape Verde,2012.1666,-16.708288
Cape Verde,2012.25,-5.673193
Cape Verde,2012.3334,-8.007996
Cape Verde,2012.4166,-4.755856
Cape Verde,2012.5,6.170591
Cape Verde,2012.5834,22.617383
Cape Verde,2012.6666,25.412127
Cape Verde,2012.75,50.759804
Cape Verde,2012.8334,59.944093
Cape Verde,2012.9166,42.47661
Cape Verde,2013,27.53979
Cape Verde,2013.0834,21.356514
Cape Verde,2013.1666,29.838398
Cape Verde,2013.25,23.447972
Cape Verde,2013.3334,27.18513
Cape Verde,2013.4166,18.285543
Cape Verde,2013.5,28.095514
Cape Verde,2013.5834,30.914448
Cape Verde,2013.6666,28.895166
Cape Verde,2013.75,52.939653
Cape Verde,2013.8334,61.745595
Cape Verde,2013.9166,56.268997
Cape Verde,2014,22.063358
Cape Verde,2014.0834,-0.473652
Cape Verde,2014.1666,-15.230233
Cape Verde,2014.25,-5.648632
Cape Verde,2014.3334,-1.025233
Cape Verde,2014.4166,5.528863
Cape Verde,2014.5,20.565554
Cape Verde,2014.5834,16.943745
Cape Verde,2014.6666,24.680674
Cape Verde,2014.75,56.00715
Cape Verde,2014.8334,64.71098
Cape Verde,2014.9166,46.620913
Cape Verde,2015,7.744116
Cape Verde,2015.0834,4.901062
Cape Verde,2015.1666,1.060674
Cape Verde,2015.25,-3.286275
Cape Verde,2015.3334,0.536965
Cape Verde,2015.4166,7.03149
Cape Verde,2015.5,30.373666
Cape Verde,2015.5834,41.429706
Cape Verde,2015.6666,35.688516
Cape Verde,2015.75,67.74231
Cape Verde,2015.8334,59.853915
Cape Verde,2015.9166,53.24901
Cape Verde,2016,52.54498
Cape Verde,2016.0834,32.230437
Cape Verde,2016.1666,6.53917
Cape Verde,2016.25,31.45222
Cape Verde,2016.3334,33.608027
Cape Verde,2016.4166,34.134943
Cape Verde,2016.5,39.233834
Cape Verde,2016.5834,31.017745
Cape Verde,2016.6666,40.16763
Cape Verde,2016.75,63.396335
Cape Verde,2016.8334,63.6138
Cape Verde,2016.9166,80.880255
Cape Verde,2017,37.25088
Cape Verde,2017.0834,29.665448
Cape Verde,2017.1666,16.062235
Cape Verde,2017.25,29.631304
Cape Verde,2017.3334,49.33907
Cape Verde,2017.4166,56.319386
Cape Verde,2017.5,49.233858
Cape Verde,2017.5834,60.029853
Cape Verde,2017.6666,84.6042
Cape Verde,2017.75,80.97295
Cape Verde,2017.8334,84.63982
Cape Verde,2017.9166,77.190615
Cape Verde,2018,40.693574
Cape Verde,2018.0834,24.652831
Cape Verde,2018.1666,31.306755
Cape Verde,2018.25,17.451681
Cape Verde,2018.3334,16.226247
Cape Verde,2018.4166,23.90127
Cape Verde,2018.5,28.881323
Cape Verde,2018.5834,36.710195
Cape Verde,2018.6666,45.27093
Cape Verde,2018.75,69.79603
Cape Verde,2018.8334,94.14867
Cape Verde,2018.9166,61.18942
Cape Verde,2019,43.38006
Cape Verde,2019.0834,32.620404
Cape Verde,2019.1666,35.08454
Cape Verde,2019.25,41.264523
Cape Verde,2019.3334,47.7606
Cape Verde,2019.4166,47.308974
Cape Verde,2019.5,56.13332
Cape Verde,2019.5834,57.698064
Cape Verde,2019.6666,53.694952
Cape Verde,2019.75,73.58725
Cape Verde,2019.8334,82.505055
Cape Verde,2019.9166,54.879062
Cape Verde,2020,39.205056
Cape Verde,2020.0834,35.28889
Cape Verde,2020.1666,35.368975
Cape Verde,2020.25,40.540736
Cape Verde,2020.3334,41.360714
Cape Verde,2020.4166,43.7976
Cape Verde,2020.5,55.837095
Cape Verde,2020.5834,53.34865
Cape Verde,2020.6666,48.500385
Cape Verde,2020.75,69.8517
Cape Verde,2020.8334,85.49387
Cape Verde,2020.9166,80.22916
Cape Verde,2021,62.634274
Cape Verde,2021.0834,48.802342
Cape Verde,2021.1666,34.771416
Cape Verde,2021.25,36.7971
Cape Verde,2021.3334,45.472413
Cape Verde,2021.4166,44.197302
Cape Verde,2021.5,54.806232
Cape Verde,2021.5834,55.304598
Cape Verde,2021.6666,70.87439
Cape Verde,2021.75,91.52546
Cape Verde,2021.8334,106.460705
Cape Verde,2021.9166,92.85277
Cape Verde,2022,63.67409
Cape Verde,2022.0834,52.466232
Cape Verde,2022.1666,51.1651
Cape Verde,2022.25,38.72469
Cape Verde,2022.3334,43.719403
Cape Verde,2022.4166,60.05628
Cape Verde,2022.5,62.442545
Cape Verde,2022.5834,58.704596
Cape Verde,2022.6666,49.531855
Cape Verde,2022.75,76.85099
Cape Verde,2022.8334,101.69556
Cape Verde,2022.9166,88.85645
Cape Verde,2023,53.541277
Cape Verde,2023.0834,41.410353
Cape Verde,2023.1666,54.02086
Cape Verde,2023.25,52.029446
Cape Verde,2023.3334,60.5202
Cape Verde,2023.4166,90.69921
Cape Verde,2023.5,96.613
Cape Verde,2023.5834,99.491365
Cape Verde,2023.6666,92.70321
Cape Verde,2023.75,124.869235
Cape Verde,2023.8334,122.85796
Cape Verde,2023.9166,106.54418
Cape Verde,2024,106.91883
Cape Verde,2024.0834,88.67934
Cape Verde,2024.1666,72.4956
Cape Verde,2024.25,81.525005
Cape Verde,2024.3334,73.10269
Cape Verde,2024.4166,74.7802
Cape Verde,2024.5,77.103555
Cape Verde,2024.5834,77.45728
Cape Verde,2024.6666,82.577325
Cape Verde,2024.75,102.09261
Cape Verde,2024.8334,102.64578
Cape Verde,2024.9166,93.667194
Chile,1992.0834,
Chile,1992.1666,
Chile,1992.25,
Chile,1992.3334,
Chile,1992.4166,
Chile,1992.5,
Chile,1992.5834,
Chile,1992.6666,
Chile,1992.75,16.883412
Chile,1992.8334,1.536808
Chile,1992.9166,14.039406
